area,year,total_generation,renewable_generation,fossil_generation,renewable_share,fossil_share,renewable_yoy_growth,generation,demand,balance,imports
Denmark,2016,130.39999999999998,78.88,47.739999999999995,0.6049079754601228,0.36610429447852766,-0.06871310507674155,30.4,35.46,-5.060000000000002,-5.06
Denmark,2017,130.89999999999998,92.35,34.870000000000005,0.7055003819709703,0.26638655462184885,0.17076572008113589,30.9,35.46,-4.560000000000002,-4.56
Denmark,2018,130.20999999999998,89.42999999999999,37.24,0.6868136087858076,0.2859995392058982,-0.03161884136437465,30.21,35.43,-5.219999999999999,-5.22
Denmark,2019,129.37,101.62,23.83,0.7854989564814099,0.18420035556929734,0.136307726713631,29.37,35.18,-5.809999999999999,-5.81
Denmark,2020,128.57999999999998,105.5,19.080000000000002,0.8205008554985225,0.1483901073261783,0.03818146034245218,28.58,35.46,-6.880000000000003,-6.88
Denmark,2021,132.92,105.38,23.86,0.7928077038820344,0.17950647005717726,-0.0011374407582939172,32.92,37.79,-4.869999999999997,-4.87
Denmark,2022,135.16,109.3,20.950000000000003,0.8086712044983723,0.15500147972773012,0.0371987094325299,35.16,36.52,-1.3600000000000065,-1.36
Denmark,2023,133.89000000000001,115.66999999999999,13.95,0.8639181417581595,0.1041900067219359,0.05827996340347652,33.89,37.02,-3.1300000000000026,-3.13
Denmark,2024,135.06,120.46000000000001,10.25,0.8918998963423664,0.07589219606100991,0.04141091034840505,35.06,38.77,-3.710000000000001,-3.71
Denmark,2025,133.3,121.53,6.800000000000001,0.9117029257314327,0.05101275318829707,0.008882616636227691,33.3,40.67,-7.3700000000000045,-7.37
Estonia,2000,108.50999999999999,0.13,7.6499999999999995,0.0011980462630172336,0.07050041470832182,,8.51,7.58,0.9299999999999997,0.93
Estonia,2001,108.49000000000001,0.26,7.67,0.0023965342427873537,0.07069776016222692,1.0,8.49,7.87,0.6200000000000001,0.62
Estonia,2002,108.53,0.38,6.74,0.0035013360361190455,0.062102644430111494,0.46153846153846145,8.53,7.84,0.6899999999999995,0.69
Estonia,2003,110.16000000000001,0.5499999999999999,5.42,0.004992737835875089,0.04920116194625998,0.4473684210526314,10.16,8.26,1.9000000000000004,1.9
Estonia,2004,110.31,0.6399999999999999,5.24,0.005801831202973438,0.04750249297434503,0.16363636363636358,10.31,8.52,1.790000000000001,1.79
Estonia,2005,110.2,1.19,5.83,0.010798548094373864,0.052903811252268604,0.8593750000000002,10.2,8.59,1.6099999999999994,1.61
Estonia,2006,109.72999999999999,1.46,6.09,0.013305385947325254,0.05549986330082931,0.2268907563025211,9.73,8.98,0.75,0.75
Estonia,2007,112.17999999999999,1.29,3.13,0.011499376002852559,0.027901586735603494,-0.11643835616438347,12.18,9.76,2.42,2.42
Estonia,2008,110.58,2.09,4.390000000000001,0.018900343642611683,0.0396997648761078,0.6201550387596897,10.58,9.64,0.9399999999999995,0.94
Estonia,2009,108.77999999999999,6.6899999999999995,1.36,0.06150027578599007,0.012502298216583933,2.200956937799043,8.78,8.86,-0.08000000000000007,-0.08
Estonia,2010,112.97000000000001,9.15,2.61,0.08099495441267593,0.02310347879968133,0.3677130044843051,12.97,9.72,3.25,3.25
Estonia,2011,112.89,10.33,2.19,0.0915050048719993,0.019399415360085038,0.12896174863387966,12.89,9.33,3.5600000000000005,3.56
Estonia,2012,111.96,13.76,1.2200000000000002,0.12290103608431584,0.010896748838871028,0.3320425943852856,11.96,9.72,2.24,2.24
Estonia,2013,113.27999999999999,10.5,0.86,0.09269067796610171,0.007591807909604521,-0.23691860465116277,13.28,9.69,3.59,3.59
Estonia,2014,112.45,12.549999999999999,0.7200000000000001,0.1116051578479324,0.006402845709204091,0.1952380952380952,12.45,9.7,2.75,2.75
Estonia,2015,110.15,16.94,0.6499999999999999,0.15379028597367228,0.0059010440308669984,0.3498007968127492,10.15,9.23,0.9199999999999999,0.92
Estonia,2016,112.17,14.66,0.6499999999999999,0.13069448159044308,0.00579477578675225,-0.13459268004722558,12.17,10.13,2.039999999999999,2.04
Estonia,2017,113.16,15.999999999999998,0.69,0.14139271827500882,0.0060975609756097554,0.09140518417462462,13.16,10.43,2.7300000000000004,2.73
Estonia,2018,112.36999999999999,18.07,0.55,0.16080804485182879,0.004894544807332919,0.12937500000000024,12.37,10.47,1.8999999999999986,1.9
Estonia,2019,107.61,30.259999999999998,0.5700000000000001,0.2812006319115324,0.005296905492054642,0.6745987825124515,7.61,9.77,-2.1599999999999993,-2.16
Estonia,2020,106.08,51.82,0.52,0.488499245852187,0.004901960784313725,0.7124917382683411,6.08,9.72,-3.6400000000000006,-3.64
Estonia,2021,107.19,42.79,0.6000000000000001,0.39919768635133873,0.005597537083683181,-0.17425704361250482,7.19,9.82,-2.63,-2.63
Estonia,2022,108.94,34.84,0.73,0.31980906921241053,0.006700936295208372,-0.18579107268053274,8.94,9.95,-1.0099999999999998,-1.01
Estonia,2023,105.74,51.58,0.37,0.48780026480045396,0.0034991488556837527,0.4804822043628012,5.74,9.04,-3.299999999999999,-3.3
Estonia,2024,106.26,59.24,1.36,0.5575004705439488,0.01279879540749106,0.14850717332299346,6.26,9.18,-2.92,-2.92
Estonia,2025,106.11,63.209999999999994,1.3900000000000001,0.5957025728018094,0.013099613608519462,0.06701553004726524,6.11,9.34,-3.2299999999999995,-3.23
Finland,2000,169.97,56.79,45.230000000000004,0.33411778549155735,0.2661057833735365,,69.97,81.85,-11.879999999999995,-11.88
Finland,2001,174.45000000000002,50.47,52.25,0.28930925766695326,0.2995127543708799,-0.11128719845043145,74.45,84.41,-9.959999999999994,-9.96
Finland,2002,174.92000000000002,46.300000000000004,56.82,0.26469243082552024,0.3248342099245369,-0.08262334059837517,74.92,86.84,-11.920000000000002,-11.92
Finland,2003,184.28,41.68,72.37,0.22617755589320598,0.3927176036466247,-0.09978401727861785,84.28,89.13,-4.849999999999994,-4.85
Finland,2004,185.84,55.489999999999995,63.32,0.29859018510546703,0.34072320275505813,0.3313339731285987,85.84,90.71,-4.86999999999999,-4.87
Finland,2005,170.56,56.71,42.86,0.33249296435272047,0.2512898686679174,0.021985943413227682,70.56,87.57,-17.00999999999999,-17.01
Finland,2006,182.29,49.75000000000001,63.46,0.2729167809534259,0.34812661144330465,-0.1227296773055897,82.29,93.69,-11.399999999999991,-11.4
Finland,2007,181.17000000000002,54.28,54.57,0.2996081028867914,0.3012088094055307,0.09105527638190947,81.17,93.73,-12.560000000000002,-12.56
Finland,2008,177.35,63.68000000000001,44.78,0.3590639977445729,0.2524950662531717,0.17317612380250558,77.35,90.12,-12.77000000000001,-12.77
Finland,2009,172.06,51.809999999999995,50.03,0.30111588980588166,0.29077066139718705,-0.18640075376884435,72.06,84.15,-12.090000000000003,-12.09
Finland,2010,180.64,54.16,57.79,0.29982285208148807,0.3199180690876882,0.04535803898861235,80.64,91.14,-10.5,-10.5
Finland,2011,173.5,57.07,45.4,0.3289337175792507,0.261671469740634,0.05372968980797643,73.5,87.35,-13.849999999999994,-13.85
Finland,2012,170.41,69.13,33.47,0.40566868141540985,0.19640866146352914,0.21131943227615202,70.41,87.85,-17.439999999999998,-17.44
Finland,2013,171.26,61.589999999999996,42.01,0.35962863482424384,0.24529954455214295,-0.10906986836395194,71.26,86.97,-15.709999999999994,-15.71
Finland,2014,168.1,64.87,33.18,0.385901249256395,0.19738251041046997,0.05325539860366946,68.1,86.07,-17.97,-17.97
Finland,2015,168.61,75.02000000000001,25.36,0.4449320918095012,0.15040626297372633,0.15646677971327283,68.61,84.95,-16.340000000000003,-16.34
Finland,2016,168.75,74.65,26.29,0.4423703703703704,0.1557925925925926,-0.004932018128499083,68.75,87.7,-18.950000000000003,-18.95
Finland,2017,167.52000000000004,78.08,22.729999999999997,0.46609360076408773,0.13568529130850043,0.045947756195579226,67.52,87.95,-20.430000000000007,-20.43
Finland,2018,170.23,77.91,24.21,0.45767491041532044,0.14221935029078306,-0.0021772540983606703,70.23,90.17,-19.939999999999998,-19.94
Finland,2019,168.60999999999999,78.34,20.17,0.4646225016309828,0.11962517051183207,0.005519188807598496,68.61,88.65,-20.040000000000006,-20.04
Finland,2020,169.24,87.82,15.71,0.5189080595603875,0.09282675490427794,0.12101097778912417,69.24,84.34,-15.100000000000009,-15.1
Finland,2021,172.10999999999999,91.13,15.510000000000002,0.5294869560165011,0.09011678577653828,0.03769073104076526,72.11,89.88,-17.769999999999996,-17.77
Finland,2022,172.17000000000002,92.22999999999999,10.5,0.5356914677353777,0.06098623453563338,0.012070668276088936,72.17,84.69,-12.519999999999996,-12.52
Finland,2023,181.52,94.19,4.9399999999999995,0.5188959894226531,0.02721463199647421,0.021251219776645458,81.52,83.24,-1.7199999999999989,-1.72
Finland,2024,182.55,101.97,3.65,0.5585866885784716,0.019994522048753766,0.08259900201719939,82.55,85.73,-3.180000000000007,-3.18
Finland,2025,182.29999999999998,102.94,2.4499999999999997,0.5646736149204609,0.013439385628085573,0.009512601745611526,82.3,87.78,-5.480000000000004,-5.48
France,2000,632.5600000000001,80.57000000000001,45.74,0.12737131655495132,0.0723093461489819,,532.56,463.08,69.47999999999996,69.48
France,2001,642.5999999999999,90.11,42.19,0.14022720199190788,0.0656551509492686,0.1184063547226013,542.6,474.21,68.39000000000004,68.39
France,2002,651.24,74.06,49.650000000000006,0.1137215158774031,0.07623917449788098,-0.1781156364443458,551.24,474.21,77.03000000000003,77.03
France,2003,659.1300000000001,72.47,53.790000000000006,0.10994796170709874,0.08160757361977151,-0.02146907912503382,559.13,492.72,66.40999999999997,66.41
France,2004,666.3000000000001,73.42999999999999,53.44,0.11020561308719794,0.08020411226174395,0.013246860769973612,566.3,504.39,61.90999999999997,61.91
France,2005,669.14,64.64,59.46000000000001,0.09660160803419314,0.08886032818244315,-0.11970584229878789,569.14,508.81,60.329999999999984,60.33
France,2006,667.3000000000001,71.64,52.52,0.10735800989060391,0.0787052300314701,0.10829207920792072,567.3,503.96,63.339999999999975,63.34
France,2007,661.84,75.74000000000001,54.699999999999996,0.11443853499335188,0.08264837422942099,0.057230597431602526,561.84,505.03,56.81000000000006,56.81
France,2008,666.98,85.08000000000001,52.87,0.12756004677801436,0.07926774416024468,0.12331660945339329,566.98,518.99,47.99000000000001,47.99
France,2009,628.87,81.04,50.150000000000006,0.12886606134813236,0.07974621145864806,-0.047484720263281655,528.87,502.94,25.930000000000007,25.93
France,2010,662.3599999999999,90.32000000000001,55.5,0.13636089135817384,0.08379129174467058,0.11451135241855881,562.36,531.65,30.710000000000036,30.71
France,2011,667.6500000000001,77.66,55.14,0.11631843031528494,0.0825881824309144,-0.1401682905225865,567.65,511.24,56.40999999999997,56.41
France,2012,667.58,100.26,52.0,0.15018424758081428,0.07789328619790886,0.2910121040432656,567.58,523.06,44.520000000000095,44.52
France,2013,676.75,116.67,49.55,0.1723974879940894,0.07321758404137421,0.16367444643925788,576.75,528.29,48.460000000000036,48.46
France,2014,666.3100000000001,110.64,28.73,0.1660488361273281,0.043118068166469056,-0.05168423759321161,566.31,499.12,67.18999999999994,67.19
France,2015,674.1400000000001,107.84,38.78,0.15996677248049365,0.057525143145340726,-0.025307302964569733,574.14,510.08,64.06,64.06
France,2016,658.8399999999999,116.73000000000002,53.29,0.1771750349098416,0.08088458502823144,0.08243694362017817,558.84,517.34,41.5,41.5
France,2017,655.74,108.46,62.91,0.16540092109677615,0.09593741421905022,-0.07084725434764005,555.74,515.61,40.129999999999995,40.13
France,2018,676.2399999999999,133.6,45.6,0.19756299538625344,0.06743168105997872,0.23179052185137383,576.24,513.27,62.97000000000003,62.97
France,2019,665.5200000000001,132.87,50.46,0.19964839523981245,0.0758204111071042,-0.005464071856287389,565.52,507.85,57.66999999999996,57.67
France,2020,627.2500000000001,148.75,45.62,0.23714627341570343,0.07273017138302111,0.11951531572213447,527.25,482.21,45.04000000000002,45.04
France,2021,650.31,144.29999999999998,45.79,0.22189417354800017,0.07041257246543957,-0.029915966386554693,550.31,505.42,44.88999999999993,44.89
France,2022,568.45,137.57,60.55,0.24200897176532674,0.10651772363444453,-0.04663894663894652,468.45,483.39,-14.939999999999998,-14.94
France,2023,618.75,166.38,37.730000000000004,0.2688969696969697,0.060977777777777784,0.20942065857381698,518.75,468.28,50.47000000000003,50.47
France,2024,661.78,179.85,22.52,0.2717670524947868,0.03402943576415123,0.08095924990984482,561.78,471.8,89.97999999999996,89.98
France,2025,669.98,174.62,22.330000000000002,0.2606346458103227,0.03332935311501836,-0.029079788712816135,569.98,476.66,93.32,93.32
Germany,2000,668.95,41.63,406.68,0.062231855893564544,0.6079378129905075,,568.95,572.01,-3.0599999999999454,-3.06
Germany,2001,678.94,44.43,409.57000000000005,0.06544024508793118,0.603249182549268,0.06725918808551512,578.94,582.6,-3.659999999999968,-3.66
Germany,2002,683.76,52.11,416.86,0.07621095121095121,0.6096583596583597,0.17285617825793387,583.76,593.76,-10.0,-10.0
Germany,2003,702.03,54.419999999999995,428.22,0.07751805478398359,0.6099739327379172,0.044329303396660746,602.03,598.76,3.269999999999982,3.27
Germany,2004,709.5999999999999,67.47999999999999,420.72999999999996,0.09509582863585118,0.5929114994363022,0.23998529952223446,609.6,606.98,2.6200000000000045,2.62
Germany,2005,713.3399999999999,73.77,419.08,0.10341492135587518,0.5874898365435838,0.09321280379371677,613.34,608.77,4.57000000000005,4.57
Germany,2006,730.2,84.08000000000001,421.37,0.11514653519583677,0.5770610791563955,0.13975870950250813,630.2,613.22,16.980000000000018,16.98
Germany,2007,731.0999999999999,103.61,433.9,0.14171795923950214,0.5934892627547531,0.23227878211227382,631.1,614.54,16.56000000000006,16.56
Germany,2008,732.29,109.28,421.21000000000004,0.14923049611492717,0.575195619221893,0.05472444744715754,632.29,612.19,20.09999999999991,20.1
Germany,2009,687.96,112.41000000000001,390.48,0.16339612768184197,0.5675911390197105,0.028642020497803955,587.96,575.69,12.269999999999982,12.27
Germany,2010,724.21,122.3,407.99,0.1688736692395852,0.5633586943013766,0.08798149630815755,624.21,609.26,14.950000000000045,14.95
Germany,2011,705.0,144.99,405.66999999999996,0.2056595744680851,0.575418439716312,0.185527391659853,605.0,601.23,3.769999999999982,3.77
Germany,2012,719.81,166.53,409.0,0.2313527180783818,0.5682054986732611,0.1485619697910201,619.81,599.27,20.539999999999964,20.54
Germany,2013,729.69,176.08,411.60999999999996,0.24130795269223917,0.5640888596527291,0.05734702456013929,629.69,597.5,32.190000000000055,32.19
Germany,2014,718.75,188.1,389.1700000000001,0.2617043478260869,0.5414539130434783,0.06826442526124477,618.75,584.87,33.879999999999995,33.88
Germany,2015,739.1700000000001,217.57,385.88,0.29434365572195836,0.5220449964148978,0.15667198298777252,639.17,590.89,48.27999999999997,48.28
Germany,2016,741.52,218.61,395.74,0.29481335634912076,0.5336875606861582,0.004780070781817525,641.52,591.0,50.51999999999998,50.52
Germany,2017,744.46,249.14,378.09,0.33465867877387634,0.5078714773124143,0.13965509354558336,644.46,592.0,52.460000000000036,52.46
Germany,2018,732.2800000000001,258.19,358.71000000000004,0.3525837111487409,0.4898536079095428,0.03632495785502132,632.28,583.54,48.74000000000001,48.74
Germany,2019,700.09,281.36,305.02,0.4018911854190176,0.43568684026339466,0.08974011386963099,600.09,567.42,32.67000000000007,32.67
Germany,2020,666.75,295.86,270.11,0.4437345331833521,0.4051143607049119,0.051535399488200184,566.75,547.72,19.029999999999973,19.03
Germany,2021,678.8299999999999,272.65999999999997,299.01,0.40166168260094576,0.4404784703092085,-0.07841546677482603,578.83,560.25,18.58000000000004,18.58
Germany,2022,666.88,295.92,304.66,0.4437380038387716,0.4568438099808062,0.0853077092349448,566.88,539.62,27.25999999999999,27.26
Germany,2023,606.72,331.78999999999996,241.2,0.5468585179324894,0.39754746835443033,0.12121519329548502,506.72,515.94,-9.220000000000027,-9.22
Germany,2024,595.99,349.5,221.99,0.5864192352220675,0.37247269249484055,0.053377136140329906,495.99,522.26,-26.269999999999982,-26.27
Germany,2025,600.47,354.84000000000003,222.95,0.5909370992722368,0.371292487551418,0.015278969957081667,500.47,520.27,-19.799999999999955,-19.8
Greece,2000,152.94000000000003,11.96,116.22,0.07820060154308879,0.7599058454295801,,52.94,52.93,0.00999999999999801,0.01
Greece,2001,152.54,8.54,120.66000000000001,0.055985315327127305,0.7910056378654781,-0.2859531772575252,52.54,55.04,-2.5,-2.5
Greece,2002,153.35999999999999,10.29,119.65,0.06709702660406885,0.780190401669275,0.20491803278688536,53.36,56.26,-2.8999999999999986,-2.9
Greece,2003,157.28,16.169999999999998,118.58999999999999,0.10281027466937943,0.7540055951169887,0.5714285714285714,57.28,59.37,-2.0899999999999963,-2.09
Greece,2004,158.22,16.06,120.58000000000001,0.10150423461003664,0.7621034003286564,-0.006802721088435382,58.22,61.04,-2.8200000000000003,-2.82
Greece,2005,158.73,17.32,118.13,0.10911610911610913,0.7442197442197442,0.078455790784558,58.73,62.51,-3.780000000000001,-3.78
Greece,2006,159.41000000000003,20.58,115.03,0.12910106015933753,0.7215983940781632,0.18822170900692825,59.41,63.61,-4.200000000000003,-4.2
Greece,2007,162.39999999999998,11.95,127.10999999999999,0.07358374384236453,0.7826970443349753,-0.41933916423712336,62.4,66.76,-4.3600000000000065,-4.36
Greece,2008,162.18,15.0,123.0,0.09248982611912689,0.7584165741768405,0.2552301255230127,62.18,67.79,-5.6100000000000065,-5.61
Greece,2009,160.34,21.68,120.13,0.1352126730697268,0.7492204066358986,0.44533333333333336,60.34,64.71,-4.36999999999999,-4.37
Greece,2010,156.61,29.14,112.46,0.18606730093863735,0.7180895217419065,0.34409594095940954,56.61,62.32,-5.710000000000001,-5.71
Greece,2011,158.45000000000002,22.090000000000003,122.36999999999999,0.13941306405806247,0.7722940990848847,-0.24193548387096764,58.45,61.68,-3.229999999999997,-3.23
Greece,2012,159.91,27.04,119.02,0.16909511600275154,0.7442936651866675,0.22408329560887252,59.91,61.69,-1.7800000000000011,-1.78
Greece,2013,156.37,39.83,103.41,0.2547163778218328,0.6613161092281128,0.4730029585798816,56.37,58.26,-1.8900000000000006,-1.89
Greece,2014,149.62,36.730000000000004,98.11,0.24548857104665153,0.6557278438711402,-0.07783078081847838,49.62,58.44,-8.82,-8.82
Greece,2015,151.05,43.94,92.32,0.2908970539556438,0.6111883482290631,0.1962973046555947,51.05,60.66,-9.61,-9.61
Greece,2016,153.84,42.55,96.72,0.27658606344253767,0.6287051482059283,-0.031634046426945894,53.84,62.64,-8.799999999999997,-8.8
Greece,2017,154.8,38.989999999999995,101.38,0.25187338501291984,0.6549095607235141,-0.08366627497062284,54.8,61.04,-6.240000000000002,-6.24
Greece,2018,152.60999999999999,46.809999999999995,90.73,0.30672957211191926,0.5945219841425857,0.2005642472428828,52.61,58.89,-6.280000000000001,-6.28
Greece,2019,147.95000000000002,49.67,82.13999999999999,0.33572152754308887,0.5551875633660018,0.06109805597094642,47.95,57.89,-9.939999999999998,-9.94
Greece,2020,147.51,54.50000000000001,80.22999999999999,0.3694664768490273,0.5438953291302284,0.09724179585262749,47.51,56.37,-8.86,-8.86
Greece,2021,154.24,62.93000000000001,79.08,0.40800051867219916,0.512707468879668,0.1546788990825687,54.24,57.92,-3.6799999999999997,-3.68
Greece,2022,151.67000000000002,65.9,73.09,0.43449594514406276,0.48190149667040283,0.04719529636103603,51.67,55.12,-3.4499999999999957,-3.45
Greece,2023,148.93,74.21000000000001,62.61,0.4982877862082858,0.4203988450950111,0.1261001517450684,48.93,53.84,-4.910000000000004,-4.91
Greece,2024,157.07999999999998,77.33,68.25,0.49229691876750703,0.43449197860962574,0.04204285136774,57.08,56.77,0.30999999999999517,0.31
Greece,2025,158.26999999999998,78.66,68.25,0.49699879951980797,0.43122512162759846,0.017199017199017286,58.27,55.56,2.710000000000001,2.71
Hungary,2000,135.19,0.9199999999999999,62.2,0.006805237073748058,0.4600932021599231,,35.19,38.63,-3.440000000000005,-3.44
Hungary,2001,136.42000000000002,0.97,66.3,0.0071103943703269305,0.48599912036358295,0.05434782608695654,36.42,39.59,-3.1700000000000017,-3.17
Hungary,2002,136.15,0.87,74.27000000000001,0.006390011017260375,0.5455012853470438,-0.1030927835051546,36.15,40.41,-4.259999999999998,-4.26
Hungary,2003,134.13,1.3,82.73,0.009692089763662119,0.6167896816521286,0.49425287356321834,34.13,41.07,-6.939999999999998,-6.94
Hungary,2004,133.71,3.73,78.94,0.027896193254057285,0.5903821703687083,1.8692307692307693,33.71,41.18,-7.469999999999999,-7.47
Hungary,2005,135.75,7.1,73.67,0.05230202578268876,0.5426887661141805,0.9034852546916889,35.75,41.98,-6.229999999999997,-6.23
Hungary,2006,135.85,5.64,76.4,0.041516378358483624,0.5623849834376151,-0.20563380281690147,35.85,43.06,-7.210000000000001,-7.21
Hungary,2007,139.96,6.59,79.15,0.04708488139468419,0.5655187196341812,0.1684397163120568,39.96,43.95,-3.990000000000002,-3.99
Hungary,2008,140.02,8.219999999999999,77.88,0.058705899157263236,0.5562062562491072,0.24734446130500753,40.02,43.92,-3.8999999999999986,-3.9
Hungary,2009,135.91,10.940000000000001,63.44,0.0804944448532117,0.46677948642483996,0.3309002433090027,35.91,41.42,-5.510000000000005,-5.51
Hungary,2010,137.36,11.110000000000001,65.56,0.08088235294117647,0.47728596389050665,0.015539305301645268,37.36,42.56,-5.200000000000003,-5.2
Hungary,2011,136.01999999999998,10.23,65.03,0.0752095280105867,0.47809145713865614,-0.07920792079207928,36.02,42.66,-6.6399999999999935,-6.64
Hungary,2012,134.62,10.27,61.199999999999996,0.0762888129549844,0.4546129846976675,0.003910068426197455,34.62,42.59,-7.970000000000006,-7.97
Hungary,2013,130.26999999999998,11.969999999999999,50.95,0.09188608275120903,0.3911107699393568,0.16553067185978576,30.27,42.15,-11.879999999999999,-11.88
Hungary,2014,129.39,13.919999999999998,45.04,0.1075817296545328,0.348094906870701,0.162907268170426,29.39,42.78,-13.39,-13.39
Hungary,2015,130.32999999999998,13.830000000000002,46.84,0.10611524591421778,0.35939538095603474,-0.006465517241379004,30.33,44.02,-13.690000000000005,-13.69
Hungary,2016,131.88,13.440000000000001,50.099999999999994,0.10191082802547773,0.37989080982711554,-0.02819956616052066,31.88,44.59,-12.710000000000004,-12.71
Hungary,2017,132.92000000000002,14.05,51.69,0.10570267830273848,0.3888805296418898,0.045386904761904656,32.92,45.8,-12.879999999999995,-12.88
Hungary,2018,132.05,15.54,49.230000000000004,0.11768269594850433,0.3728133282847406,0.10604982206405689,32.05,46.4,-14.350000000000001,-14.35
Hungary,2019,134.28,18.42,49.87,0.13717605004468275,0.3713881441763479,0.1853281853281854,34.28,46.86,-12.579999999999998,-12.58
Hungary,2020,134.92000000000002,21.330000000000002,49.45,0.15809368514675362,0.3665134894752446,0.1579804560260587,34.92,46.6,-11.68,-11.68
Hungary,2021,136.1,26.06,47.730000000000004,0.1914768552534901,0.3506980161645849,0.2217533989685887,36.1,48.85,-12.75,-12.75
Hungary,2022,135.78,29.060000000000002,45.01,0.21402268375313008,0.3314921196052438,0.11511895625479673,35.78,47.93,-12.149999999999999,-12.15
Hungary,2023,135.54,35.779999999999994,37.260000000000005,0.26398111258669027,0.27490039840637454,0.231245698554714,35.54,46.64,-11.100000000000001,-11.1
Hungary,2024,138.0,43.449999999999996,34.75,0.3148550724637681,0.25181159420289856,0.21436556735606493,38.0,48.73,-10.729999999999997,-10.73
Hungary,2025,140.24,49.519999999999996,33.21,0.35310895607529946,0.23680832857957787,0.13970080552359043,40.24,48.9,-8.659999999999997,-8.66
Ireland,2000,123.63,6.23,84.13,0.05039229960365608,0.6804982609399013,,23.63,23.73,-0.10000000000000142,-0.1
Ireland,2001,124.58999999999999,5.27,82.13,0.04229873986676298,0.6592021831607673,-0.1540930979133227,24.59,24.34,0.25,0.25
Ireland,2002,124.8,6.94,88.82,0.05560897435897436,0.7116987179487179,0.3168880455407972,24.8,25.3,-0.5,-0.5
Ireland,2003,124.83000000000001,5.78,96.73,0.046302972041977086,0.7748938556436753,-0.16714697406340062,24.83,26.0,-1.1700000000000017,-1.17
Ireland,2004,125.2,7.01,95.04,0.055990415335463256,0.7591054313099042,0.21280276816608978,25.2,26.77,-1.5700000000000003,-1.57
Ireland,2005,125.60000000000001,9.27,88.12,0.07380573248407643,0.7015923566878981,0.32239657631954355,25.6,27.64,-2.039999999999999,-2.04
Ireland,2006,127.10000000000001,11.73,92.26,0.09228953579858379,0.7258851298190401,0.2653721682847898,27.1,28.88,-1.7799999999999976,-1.78
Ireland,2007,128.35999999999999,12.85,97.31,0.10010906824555937,0.7581022125272672,0.0954816709292412,28.36,29.69,-1.3300000000000018,-1.33
Ireland,2008,129.93,15.81,94.89,0.12168090510274764,0.7303163241745555,0.23035019455252925,29.93,30.38,-0.4499999999999993,-0.45
Ireland,2009,127.97999999999999,19.03,92.86,0.14869510861072044,0.7255821222065948,0.20366856419987345,27.98,28.74,-0.759999999999998,-0.76
Ireland,2010,128.16,17.16,98.58,0.13389513108614232,0.7691947565543071,-0.09826589595375723,28.16,28.63,-0.46999999999999886,-0.47
Ireland,2011,127.2,25.72,90.59,0.2022012578616352,0.7121855345911949,0.4988344988344988,27.2,27.69,-0.490000000000002,-0.49
Ireland,2012,127.16,24.910000000000004,89.7,0.19589493551431272,0.7054105064485687,-0.03149300155520973,27.16,27.57,-0.41000000000000014,-0.41
Ireland,2013,125.61999999999999,27.990000000000002,85.37,0.22281483840152846,0.6795892373825825,0.12364512244078685,25.62,27.86,-2.2399999999999984,-2.24
Ireland,2014,125.86,31.5,80.79,0.25027808676307006,0.6419037025266169,0.12540192926045002,25.86,28.01,-2.150000000000002,-2.15
Ireland,2015,128.16,36.269999999999996,78.82,0.28300561797752805,0.6150124843945068,0.15142857142857125,28.16,28.83,-0.6699999999999982,-0.67
Ireland,2016,130.3,32.72,86.18,0.2511128165771297,0.6613967766692248,-0.09787703336090425,30.3,29.59,0.7100000000000009,0.71
Ireland,2017,130.79,38.269999999999996,82.07,0.29260646838443305,0.6274944567627494,0.16962102689486547,30.79,30.11,0.6799999999999997,0.68
Ireland,2018,131.04000000000002,43.65,76.71,0.33310439560439553,0.5853937728937727,0.14058008884243534,31.04,31.01,0.029999999999997584,0.03
Ireland,2019,130.87,50.66,69.61,0.38710170398104987,0.5319018873691449,0.1605956471935852,30.87,31.51,-0.6400000000000006,-0.64
Ireland,2020,132.16,56.09,69.49,0.42440980629539954,0.5258020581113801,0.1071851559415713,32.16,32.01,0.14999999999999858,0.15
Ireland,2021,131.74,48.809999999999995,74.21000000000001,0.37050250493396075,0.5633065128282981,-0.12979140666785538,31.74,33.33,-1.5899999999999999,-1.59
Ireland,2022,133.79,52.46,74.87,0.39210703341056885,0.5596083414306002,0.07477975824626104,33.79,34.04,-0.25,-0.25
Ireland,2023,131.55,59.540000000000006,69.08999999999999,0.45260357278601293,0.5251995438996578,0.13495996950057187,31.55,34.82,-3.2699999999999996,-3.27
Ireland,2024,131.08,60.99,66.34,0.46528837351235885,0.5061031431187061,0.02435337588176001,31.08,36.14,-5.060000000000002,-5.06
Ireland,2025,130.95,63.05,64.02,0.4814814814814815,0.48888888888888893,0.033776028857189555,30.95,37.64,-6.690000000000001,-6.69
Italy,2000,369.94,69.71000000000001,174.93,0.1884359625885279,0.4728604638590042,,269.94,314.29,-44.35000000000002,-44.35
Italy,2001,371.9,74.34,185.91,0.1998924442054316,0.4998924442054316,0.06641801750107579,271.9,320.28,-48.379999999999995,-48.38
Italy,2002,377.53,65.72,183.45,0.174078881148518,0.4859216486107064,-0.11595372612321775,277.53,328.13,-50.60000000000002,-50.6
Italy,2003,386.27,63.24,210.65,0.16371967794547856,0.5453439304113703,-0.037735849056603765,286.27,337.24,-50.97000000000003,-50.97
Italy,2004,393.71,72.22,235.07000000000002,0.1834345076325214,0.5970638287064084,0.14199873497786197,293.71,339.34,-45.629999999999995,-45.63
